CUST_ID,SURVEY_RES_01,SURVEY_RES_02,SURVEY_RES_03,SURVEY_RES_04,SURVEY_RES_05,SURVEY_RES_06,SURVEY_RES_07,SURVEY_RES_08,SURVEY_RES_09,SURVEY_RES_10,SURVEY_RES_11,SATISFACTION
902,0.34285714285714275,0.7823812915063311,5.2,4.6,2.2,6.0,4.5,6.8,6.1,4.5,3.5,0
894,0.31428571428571417,0.06706125355768552,6.1,5.7,5.5,4.6,4.7,8.7,5.9,4.7,4.2,0
323,0.0,-0.14753475782690803,6.3,4.5,2.4,4.7,3.4,6.2,6.0,3.3,2.6,0
1200,0.4571428571428571,0.9969773028909252,4.0,4.6,4.7,6.4,5.5,7.4,5.3,3.6,3.4,1
732,0.34285714285714275,0.7823812915063311,5.9,4.6,3.9,6.0,4.5,6.8,6.4,3.9,3.5,0
726,0.3714285714285713,-0.2905987654166373,3.8,3.5,2.9,4.1,4.5,7.6,5.1,4.0,3.4,0
841,0.4857142857142856,0.42472127253200825,2.5,5.9,4.8,4.9,6.0,6.8,4.7,5.0,3.7,1
667,0.1428571428571429,0.2101252611474141,3.7,7.4,2.7,7.9,3.1,5.3,5.3,4.5,4.9,0
845,0.4857142857142856,0.9254452990960595,5.7,5.5,2.4,8.4,4.8,7.1,6.7,4.5,4.2,1
745,0.1428571428571429,0.2101252611474141,5.1,7.2,3.4,7.9,3.1,5.3,5.5,3.9,4.9,0
13,0.08571428571428563,0.06706125355768552,4.7,7.1,3.6,7.7,3.0,5.2,5.1,4.3,4.7,0
723,0.4285714285714286,-0.7197907881858243,5.0,2.6,2.1,2.3,5.4,8.9,4.8,2.1,2.0,0
844,0.9714285714285712,1.1400413104806535,4.6,6.9,5.0,6.9,6.6,7.6,6.5,5.1,4.4,1
536,0.5428571428571427,-1.4351108261344698,5.7,5.9,5.8,6.4,5.5,8.4,6.4,5.2,4.8,1
182,0.2857142857142857,0.5677852801217369,3.3,3.2,3.1,6.1,2.9,5.6,5.0,3.1,2.5,0
1007,0.5428571428571427,-1.4351108261344698,5.5,7.2,3.5,6.4,5.5,8.4,6.2,5.7,4.8,1
1029,0.4285714285714286,1.4261693256601122,7.5,4.7,5.6,7.0,6.7,6.8,7.2,4.1,3.9,1
960,0.4571428571428571,0.9969773028909252,4.0,4.6,4.7,6.4,5.5,7.4,5.3,3.6,3.4,1
524,0.9714285714285712,1.1400413104806535,4.6,6.9,5.0,6.9,6.6,7.6,6.5,5.1,4.4,1
741,0.4857142857142856,0.6393172839166025,3.8,5.1,4.3,4.7,4.8,5.8,5.0,4.4,2.9,0
505,0.4857142857142856,0.6393172839166025,3.8,5.1,4.3,4.7,4.8,5.8,5.0,4.4,2.9,0
990,0.08571428571428563,0.06706125355768552,4.7,7.1,3.6,7.7,3.0,5.2,5.1,4.3,4.7,0
228,0.5999999999999999,-1.0059188033652828,2.7,6.6,6.5,6.3,6.0,8.7,4.7,4.6,4.6,1
425,0.7714285714285716,-1.2920468185447411,6.3,3.9,4.4,3.9,6.4,8.2,5.8,3.0,3.2,0
346,0.3999999999999999,-1.5066428299293348,5.1,6.7,3.7,5.9,5.8,9.3,5.9,4.4,4.6,0
260,0.34285714285714275,-0.7197907881858243,8.5,4.3,4.5,6.4,4.7,5.2,7.7,3.7,3.3,0
1127,0.3999999999999999,-1.5066428299293348,5.1,6.7,3.7,5.9,5.8,9.3,5.9,4.4,4.6,0
1045,0.2285714285714285,1.4261693256601122,6.8,5.0,5.4,5.9,4.8,4.9,7.3,3.1,3.8,0
1128,0.3714285714285713,-0.2905987654166373,4.1,4.5,3.5,4.1,4.5,7.6,4.9,3.4,3.4,0
193,0.31428571428571417,-1.077450807160147,7.0,3.7,4.7,4.7,4.5,8.8,7.0,4.3,3.0,0
1047,0.2857142857142857,-0.8628547957755536,3.0,3.7,4.8,6.3,4.5,5.0,5.2,2.9,3.1,0
166,0.5999999999999999,1.4977013294549766,5.3,3.7,4.2,5.4,4.5,3.8,6.7,3.7,3.5,0
887,0.0,-0.14753475782690803,6.3,4.5,2.4,4.7,3.4,6.2,6.0,3.3,2.6,0
650,0.7714285714285716,-0.0760027540320437,5.8,5.3,5.2,5.3,7.1,7.9,6.0,4.3,3.9,0
376,0.5428571428571427,-1.4351108261344698,5.7,5.9,5.8,6.4,5.5,8.4,6.4,5.2,4.8,1
1078,0.5999999999999999,1.4977013294549766,5.3,3.7,4.2,5.4,4.5,3.8,6.7,3.7,3.5,0
733,0.2285714285714285,0.42472127253200825,7.2,5.8,4.1,7.6,3.7,4.8,6.9,5.3,4.4,0
828,0.34285714285714275,-1.649706837519064,5.1,6.4,3.7,5.7,5.6,9.1,5.4,5.0,4.5,0
352,0.7714285714285716,-1.2920468185447411,3.0,4.8,5.1,3.9,6.4,8.2,5.1,4.5,3.2,0
874,0.11428571428571432,-0.14753475782690803,6.7,6.6,1.9,7.2,4.3,5.9,6.5,4.7,4.3,1
570,0.34285714285714275,0.7823812915063311,5.9,4.6,3.9,6.0,4.5,6.8,6.4,3.9,3.5,0
903,0.5142857142857142,-0.8628547957755536,5.2,3.9,3.0,5.4,6.8,8.4,6.2,2.5,3.5,0
634,0.11428571428571432,-0.14753475782690803,6.7,6.6,1.9,7.2,4.3,5.9,6.5,4.7,4.3,1
1006,0.6571428571428571,-1.148982810955012,4.7,6.9,4.5,6.8,5.9,8.8,6.0,4.8,5.2,1
32,0.34285714285714275,-0.3621307692115016,2.6,5.0,4.1,4.4,4.8,7.2,4.5,4.2,3.7,0
996,0.7428571428571427,0.4962532763268726,5.6,5.3,2.3,6.0,5.7,6.7,5.8,4.9,3.6,0
259,0.3999999999999999,0.4962532763268726,7.4,5.1,3.5,7.3,4.7,3.7,6.7,4.8,4.0,0
660,0.3999999999999999,-2.078898860288251,1.3,3.0,3.5,4.2,4.9,8.2,4.3,2.4,3.1,0
1121,0.34285714285714275,-1.649706837519064,5.1,6.4,3.7,5.7,5.6,9.1,5.4,5.0,4.5,0
814,0.3999999999999999,-0.8628547957755536,5.9,4.2,3.4,4.7,4.8,7.2,5.7,4.0,2.8,0
795,0.11428571428571432,-0.14753475782690803,8.0,6.7,3.5,7.2,4.3,5.9,6.9,5.1,4.3,1
221,0.4571428571428571,0.9969773028909252,7.3,5.7,3.7,6.4,5.5,7.4,6.6,4.1,3.4,1
364,0.9714285714285712,1.1400413104806535,4.6,6.9,5.0,6.9,6.6,7.6,6.5,5.1,4.4,1
838,0.5142857142857142,-1.578174833724199,6.7,6.0,3.3,5.5,5.1,6.2,6.7,4.2,4.5,0
490,0.5999999999999999,1.4977013294549766,5.3,3.7,4.2,5.4,4.5,3.8,6.7,3.7,3.5,0
1049,0.31428571428571417,-1.2205148147498763,3.9,4.8,4.6,3.6,5.1,6.9,5.4,4.3,3.7,0
231,0.4571428571428571,1.0685093066857896,7.0,6.2,4.7,6.5,4.9,8.5,7.3,4.3,4.1,1
370,0.05714285714285705,0.9969773028909252,2.6,7.2,2.2,7.2,4.5,6.2,6.4,6.7,4.5,1
1000,0.31428571428571417,-0.64825878439096,5.4,5.5,2.6,4.8,4.2,9.0,6.5,4.3,3.7,0
405,0.34285714285714275,-0.3621307692115016,2.6,5.0,4.1,4.4,4.8,7.2,4.5,4.2,3.7,0
434,0.31428571428571417,0.06706125355768552,6.1,5.7,5.5,4.6,4.7,8.7,5.9,4.7,4.2,0
492,0.31428571428571417,0.06706125355768552,6.1,5.7,5.5,4.6,4.7,8.7,5.9,4.7,4.2,0
512,0.7428571428571427,0.4962532763268726,5.6,5.3,2.3,6.0,5.7,6.7,5.8,4.9,3.6,0
805,0.2857142857142857,-1.077450807160147,6.7,3.6,2.2,2.9,5.0,8.4,7.3,2.0,1.6,0
614,0.8285714285714283,0.9969773028909252,4.6,6.8,5.8,6.6,6.3,7.4,5.1,4.6,4.3,1
325,0.5142857142857142,-1.578174833724199,7.9,6.4,2.7,5.5,5.1,6.2,7.5,5.0,4.5,0
205,0.4857142857142856,0.9254452990960595,5.7,5.5,2.4,8.4,4.8,7.1,6.7,4.5,4.2,1
299,0.4857142857142856,-0.00447075023717878,4.3,5.8,4.4,6.9,5.8,4.7,5.2,4.1,4.3,1
83,0.3999999999999999,0.8539132953011953,5.5,5.4,4.2,6.2,4.6,8.3,6.5,4.6,3.9,0
404,0.3999999999999999,-0.9343867995704184,5.8,4.1,4.9,4.7,4.8,7.2,6.5,3.5,2.8,0
914,0.4571428571428571,-1.9358348526985216,7.1,5.2,3.9,4.3,5.0,8.4,7.1,3.3,3.3,0
126,0.6571428571428571,-1.148982810955012,4.7,6.9,4.5,6.8,5.9,8.8,6.0,4.8,5.2,1
493,0.34285714285714275,0.7823812915063311,5.2,4.6,2.2,6.0,4.5,6.8,6.1,4.5,3.5,0
537,0.4571428571428571,-1.578174833724199,6.8,7.5,5.7,5.7,6.0,8.2,6.6,6.5,5.2,1
596,0.08571428571428563,0.06706125355768552,4.7,7.1,3.6,7.7,3.0,5.2,5.1,4.3,4.7,0
886,0.5999999999999999,1.4977013294549766,5.3,3.7,4.2,5.4,4.5,3.8,6.7,3.7,3.5,0
1108,0.5999999999999999,-1.0059188033652828,2.7,6.6,6.5,6.3,6.0,8.7,4.7,4.6,4.6,1
502,0.2857142857142857,0.5677852801217369,8.4,6.1,2.8,7.8,3.8,4.9,7.2,5.4,4.5,0
1112,0.3714285714285713,0.9969773028909252,6.3,7.6,5.5,7.5,5.9,4.6,6.6,5.2,4.6,1
239,0.3714285714285713,0.9969773028909252,5.4,7.8,4.6,7.5,5.9,4.6,6.4,4.8,4.6,1
610,0.05714285714285705,0.9969773028909252,2.6,7.2,2.2,7.2,4.5,6.2,6.4,6.7,4.5,1
45,0.4857142857142856,0.9254452990960595,5.7,5.5,2.4,8.4,4.8,7.1,6.7,4.5,4.2,1
355,0.2285714285714285,0.42472127253200825,7.2,5.8,4.1,7.6,3.7,4.8,6.9,5.3,4.4,0
687,0.5428571428571427,-1.4351108261344698,5.5,7.2,3.5,6.4,5.5,8.4,6.2,5.7,4.8,1
236,0.9428571428571428,-1.7212388413139283,7.7,7.0,5.6,5.7,8.2,6.3,7.4,5.5,4.9,1
449,1.0,1.211573314275518,6.8,5.9,5.4,8.3,7.8,4.5,6.4,4.3,4.3,1
567,0.3714285714285713,-0.2905987654166373,3.8,3.5,2.9,4.1,4.5,7.6,5.1,4.0,3.4,0
24,0.2285714285714285,0.42472127253200825,7.2,5.8,4.1,7.6,3.7,4.8,6.9,5.3,4.4,0
578,0.2285714285714285,0.42472127253200825,5.7,6.0,2.3,7.6,3.7,4.8,5.8,5.7,4.4,0
935,0.8285714285714283,-2.007366856493386,6.6,6.9,4.4,5.4,7.8,5.9,7.2,4.9,4.5,1
1013,0.4571428571428571,1.0685093066857896,4.7,5.4,3.8,6.5,4.9,8.5,4.9,4.1,4.1,1
1168,0.6571428571428571,0.8539132953011953,3.6,6.4,5.3,5.3,7.1,8.4,5.8,4.5,4.4,1
560,0.4571428571428571,0.9969773028909252,4.0,4.6,4.7,6.4,5.5,7.4,5.3,3.6,3.4,1
565,0.34285714285714275,-1.649706837519064,5.1,6.4,3.7,5.7,5.6,9.1,5.4,5.0,4.5,0
473,0.2857142857142857,0.5677852801217369,6.4,4.9,2.4,6.8,4.6,6.8,6.3,4.3,4.0,1
1199,0.3714285714285713,0.9969773028909252,5.4,7.8,4.6,7.5,5.9,4.6,6.4,4.8,4.6,1
1097,0.4571428571428571,-1.578174833724199,6.8,7.5,5.7,5.7,6.0,8.2,6.6,6.5,5.2,1
146,0.4571428571428571,-1.578174833724199,3.5,6.7,5.4,5.7,6.0,8.2,5.4,4.7,5.2,1
439,0.5714285714285714,-0.5767267805960957,4.1,2.6,2.1,3.3,4.5,9.9,5.5,2.0,2.4,0
195,0.2857142857142857,0.5677852801217369,6.1,4.3,3.5,6.1,2.9,5.6,6.1,3.1,2.5,0
1114,0.11428571428571432,-0.14753475782690803,6.7,6.6,1.9,7.2,4.3,5.9,6.5,4.7,4.3,1
252,0.2285714285714285,1.4261693256601122,6.8,5.0,5.4,5.9,4.8,4.9,7.3,3.1,3.8,0
802,0.3999999999999999,-1.077450807160147,2.7,5.3,3.9,3.9,5.3,7.1,5.2,4.7,3.9,0
179,0.5142857142857142,-1.578174833724199,6.7,6.0,3.3,5.5,5.1,6.2,6.7,4.2,4.5,0
767,0.5428571428571427,-1.4351108261344698,5.5,7.2,3.5,6.4,5.5,8.4,6.2,5.7,4.8,1
453,0.4571428571428571,1.0685093066857896,4.7,5.4,3.8,6.5,4.9,8.5,4.9,4.1,4.1,1
937,0.4571428571428571,-1.578174833724199,6.8,7.5,5.7,5.7,6.0,8.2,6.6,6.5,5.2,1
155,0.11428571428571432,-0.14753475782690803,8.0,6.7,3.5,7.2,4.3,5.9,6.9,5.1,4.3,1
882,0.3999999999999999,0.8539132953011953,5.5,5.4,4.2,6.2,4.6,8.3,6.5,4.6,3.9,0
1090,0.05714285714285705,0.9969773028909252,2.6,7.2,2.2,7.2,4.5,6.2,6.4,6.7,4.5,1
377,0.4571428571428571,-1.578174833724199,6.8,7.5,5.7,5.7,6.0,8.2,6.6,6.5,5.2,1
36,0.5714285714285714,-0.5767267805960957,4.1,2.6,2.1,3.3,4.5,9.9,5.5,2.0,2.4,0
143,0.3999999999999999,-0.21906676162177294,5.2,5.8,5.6,6.6,5.4,4.4,6.7,4.6,4.0,1
342,0.5142857142857142,-1.578174833724199,6.7,6.0,3.3,5.5,5.1,6.2,6.7,4.2,4.5,0
173,0.2857142857142857,0.5677852801217369,8.4,6.1,2.8,7.8,3.8,4.9,7.2,5.4,4.5,0
9,0.3999999999999999,0.4962532763268726,7.4,5.1,3.5,7.3,4.7,3.7,6.7,4.8,4.0,0
901,0.34285714285714275,0.7823812915063311,5.9,4.6,3.9,6.0,4.5,6.8,6.4,3.9,3.5,0
1160,0.5714285714285714,-0.5767267805960957,4.1,2.6,2.1,3.3,4.5,9.9,5.5,2.0,2.4,0
187,0.7714285714285716,-1.2920468185447411,6.3,3.9,4.4,3.9,6.4,8.2,5.8,3.0,3.2,0
729,0.2857142857142857,-0.8628547957755536,3.0,3.7,4.8,6.3,4.5,5.0,5.2,2.9,3.1,0
324,0.31428571428571417,0.06706125355768552,3.8,5.8,3.2,4.6,4.7,8.7,5.3,4.9,4.2,0
1062,0.34285714285714275,0.2816572649422797,3.3,5.5,3.1,4.6,5.2,9.1,4.1,4.6,3.9,0
314,0.11428571428571432,-0.14753475782690803,6.7,6.6,1.9,7.2,4.3,5.9,6.5,4.7,4.3,1
441,0.4857142857142856,0.42472127253200825,2.5,5.9,4.8,4.9,6.0,6.8,4.7,5.0,3.7,1
43,0.2857142857142857,0.5677852801217369,4.6,4.8,2.7,6.8,4.6,6.8,5.8,3.8,4.0,1
127,0.5428571428571427,-1.4351108261344698,5.5,7.2,3.5,6.4,5.5,8.4,6.2,5.7,4.8,1
1065,0.3999999999999999,0.4962532763268726,7.4,5.1,3.5,7.3,4.7,3.7,6.7,4.8,4.0,0
380,0.08571428571428563,1.0685093066857896,4.8,6.1,3.2,7.3,4.6,6.3,6.3,4.7,4.6,1
475,0.11428571428571432,-0.14753475782690803,8.0,6.7,3.5,7.2,4.3,5.9,6.9,5.1,4.3,1
415,0.3999999999999999,-1.5066428299293348,5.1,6.7,3.7,5.9,5.8,9.3,5.9,4.4,4.6,0
1048,0.3999999999999999,-0.21906676162177294,3.0,4.0,5.1,4.2,4.6,7.7,4.9,4.7,3.5,0
842,0.34285714285714275,0.9254452990960595,5.6,5.6,5.4,7.4,5.8,4.5,6.2,5.4,4.5,1
1161,0.4857142857142856,0.42472127253200825,2.5,5.9,4.8,4.9,6.0,6.8,4.7,5.0,3.7,1
877,0.4285714285714286,0.8539132953011953,7.0,4.1,4.4,6.3,5.4,7.3,7.5,4.4,3.3,1
264,0.3999999999999999,-0.21906676162177294,3.0,4.0,5.1,4.2,4.6,7.7,4.9,4.7,3.5,0
1170,0.05714285714285705,0.9969773028909252,2.6,7.2,2.2,7.2,4.5,6.2,6.4,6.7,4.5,1
420,0.2857142857142857,-0.8628547957755536,3.0,3.7,4.8,6.3,4.5,5.0,5.2,2.9,3.1,0
761,0.4857142857142856,0.42472127253200825,2.5,5.9,4.8,4.9,6.0,6.8,4.7,5.0,3.7,1
876,0.9428571428571428,-1.7212388413139283,7.7,7.0,5.6,5.7,8.2,6.3,7.4,5.5,4.9,1
922,0.34285714285714275,0.9254452990960595,5.6,5.6,5.4,7.4,5.8,4.5,6.2,5.4,4.5,1
498,0.2285714285714285,0.42472127253200825,7.2,5.8,4.1,7.6,3.7,4.8,6.9,5.3,4.4,0
571,0.4857142857142856,0.6393172839166025,3.8,5.1,4.3,4.7,4.8,5.8,5.0,4.4,2.9,0
574,0.2285714285714285,1.4261693256601122,6.8,5.0,5.4,5.9,4.8,4.9,7.3,3.1,3.8,0
108,0.2,0.4962532763268726,5.8,3.9,2.9,5.6,4.0,6.3,6.1,2.7,3.0,0
702,0.8285714285714283,-0.3621307692115016,4.8,7.7,4.5,7.2,6.9,9.6,6.4,5.7,5.5,1
662,0.5142857142857142,-1.578174833724199,7.9,6.4,2.7,5.5,5.1,6.2,7.5,5.0,4.5,0
147,0.6571428571428571,0.8539132953011953,6.1,5.9,6.3,5.3,7.1,8.4,7.1,5.4,4.4,1
930,0.05714285714285705,0.9969773028909252,2.6,7.2,2.2,7.2,4.5,6.2,6.4,6.7,4.5,1
391,0.4571428571428571,1.0685093066857896,7.0,6.2,4.7,6.5,4.9,8.5,7.3,4.3,4.1,1
955,0.11428571428571432,-0.14753475782690803,8.0,6.7,3.5,7.2,4.3,5.9,6.9,5.1,4.3,1
409,0.08571428571428563,0.13859325735254982,7.2,4.5,2.3,5.1,3.8,6.6,6.8,3.0,3.0,0
881,0.7714285714285716,-1.2920468185447411,6.3,3.9,4.4,3.9,6.4,8.2,5.8,3.0,3.2,0
1064,0.08571428571428563,0.13859325735254982,7.2,4.5,2.3,5.1,3.8,6.6,6.8,3.0,3.0,0
854,0.8285714285714283,0.9969773028909252,4.6,6.8,5.8,6.6,6.3,7.4,5.1,4.6,4.3,1
932,0.3999999999999999,0.2101252611474141,3.9,6.2,5.8,4.9,5.0,9.0,5.2,4.7,4.5,1
349,0.2857142857142857,0.5677852801217369,8.4,6.1,2.8,7.8,3.8,4.9,7.2,5.4,4.5,0
600,0.31428571428571417,-1.2205148147498763,3.9,4.8,4.6,3.6,5.1,6.9,5.4,4.3,3.7,0
459,0.4857142857142856,-0.00447075023717878,4.3,5.8,4.4,6.9,5.8,4.7,5.2,4.1,4.3,1
867,0.6571428571428571,0.8539132953011953,6.1,5.9,6.3,5.3,7.1,8.4,7.1,5.4,4.4,1
1077,0.2857142857142857,0.5677852801217369,4.0,6.8,3.2,7.8,3.8,4.9,6.1,4.3,4.5,0
395,0.11428571428571432,-0.14753475782690803,8.0,6.7,3.5,7.2,4.3,5.9,6.9,5.1,4.3,1
679,0.4285714285714286,-0.8628547957755536,6.5,5.3,5.3,5.1,4.9,9.2,5.7,3.5,3.4,0
72,0.3714285714285713,0.9969773028909252,6.3,7.6,5.5,7.5,5.9,4.6,6.6,5.2,4.6,1
783,0.3999999999999999,-0.21906676162177294,5.2,5.8,5.6,6.6,5.4,4.4,6.7,4.6,4.0,1
1082,0.34285714285714275,0.9254452990960595,5.6,5.6,5.4,7.4,5.8,4.5,6.2,5.4,4.5,1
583,0.5142857142857142,-1.578174833724199,6.7,6.0,3.3,5.5,5.1,6.2,6.7,4.2,4.5,0
488,0.1428571428571429,0.2101252611474141,5.1,7.2,3.4,7.9,3.1,5.3,5.5,3.9,4.9,0
949,0.4285714285714286,1.4261693256601122,7.5,4.7,5.6,7.0,6.7,6.8,7.2,4.1,3.9,1
120,0.3714285714285713,-0.2905987654166373,3.8,3.5,2.9,4.1,4.5,7.6,5.1,4.0,3.4,0
1093,0.4571428571428571,1.0685093066857896,4.7,5.4,3.8,6.5,4.9,8.5,4.9,4.1,4.1,1
129,1.0,1.211573314275518,6.8,5.9,5.4,8.3,7.8,4.5,6.4,4.3,4.3,1
224,0.17142857142857135,1.4261693256601122,7.2,6.9,2.6,5.8,3.5,5.4,6.2,5.6,4.0,1
804,0.2857142857142857,0.5677852801217369,3.3,3.2,3.1,6.1,2.9,5.6,5.0,3.1,2.5,0
261,0.7428571428571427,0.4962532763268726,5.6,5.3,2.3,6.0,5.7,6.7,5.8,4.9,3.6,0
159,0.3714285714285713,0.9969773028909252,5.4,7.8,4.6,7.5,5.9,4.6,6.4,4.8,4.6,1
987,0.5714285714285714,-0.5767267805960957,4.1,2.6,2.1,3.3,4.5,9.9,5.5,2.0,2.4,0
1107,0.6571428571428571,0.8539132953011953,6.1,5.9,6.3,5.3,7.1,8.4,7.1,5.4,4.4,1
458,0.4285714285714286,1.4261693256601122,3.7,6.1,4.2,7.0,6.7,6.8,5.9,4.5,3.9,1
336,0.34285714285714275,-1.649706837519064,5.1,6.4,3.7,5.7,5.6,9.1,5.4,5.0,4.5,0
659,0.2857142857142857,0.5677852801217369,8.4,6.1,2.8,7.8,3.8,4.9,7.2,5.4,4.5,0
1191,0.4571428571428571,1.0685093066857896,7.0,6.2,4.7,6.5,4.9,8.5,7.3,4.3,4.1,1
763,0.2857142857142857,0.5677852801217369,4.6,4.8,2.7,6.8,4.6,6.8,5.8,3.8,4.0,1
350,0.5142857142857142,-0.8628547957755536,5.2,3.9,3.0,5.4,6.8,8.4,6.2,2.5,3.5,0
1144,0.2857142857142857,0.5677852801217369,8.4,6.1,2.8,7.8,3.8,4.9,7.2,5.4,4.5,0
161,0.3999999999999999,-1.077450807160147,2.7,5.3,3.9,3.9,5.3,7.1,5.2,4.7,3.9,0
831,0.3999999999999999,-0.9343867995704184,5.8,4.1,4.9,4.7,4.8,7.2,6.5,3.5,2.8,0
539,0.4857142857142856,-0.00447075023717878,4.3,5.8,4.4,6.9,5.8,4.7,5.2,4.1,4.3,1
648,0.34285714285714275,0.7823812915063311,5.9,4.6,3.9,6.0,4.5,6.8,6.4,3.9,3.5,0
529,1.0,1.211573314275518,6.8,5.9,5.4,8.3,7.8,4.5,6.4,4.3,4.3,1
940,0.08571428571428563,1.0685093066857896,4.8,6.1,3.2,7.3,4.6,6.3,6.3,4.7,4.6,1
429,0.4857142857142856,0.6393172839166025,3.8,5.1,4.3,4.7,4.8,5.8,5.0,4.4,2.9,0
116,0.2857142857142857,0.5677852801217369,6.1,4.3,3.5,6.1,2.9,5.6,6.1,3.1,2.5,0
629,0.4285714285714286,1.4261693256601122,7.5,4.7,5.6,7.0,6.7,6.8,7.2,4.1,3.9,1
1190,0.4857142857142856,0.42472127253200825,5.3,5.5,5.0,4.9,6.0,6.8,5.7,4.4,3.7,1
170,0.31428571428571417,-1.2205148147498763,3.9,4.8,4.6,3.6,5.1,6.9,5.4,4.3,3.7,0
1032,0.3714285714285713,0.9969773028909252,6.3,7.6,5.5,7.5,5.9,4.6,6.6,5.2,4.6,1
113,0.3999999999999999,-1.5066428299293348,5.1,6.7,3.7,5.9,5.8,9.3,5.9,4.4,4.6,0
750,0.3999999999999999,0.8539132953011953,5.5,5.4,4.2,6.2,4.6,8.3,6.5,4.6,3.9,0
703,0.3999999999999999,-0.21906676162177294,5.2,5.8,5.6,6.6,5.4,4.4,6.7,4.6,4.0,1
271,0.3999999999999999,0.8539132953011953,5.5,5.4,4.2,6.2,4.6,8.3,6.5,4.6,3.9,0
341,0.1428571428571429,0.2101252611474141,5.1,7.2,3.4,7.9,3.1,5.3,5.5,3.9,4.9,0
167,0.3999999999999999,-0.21906676162177294,7.6,4.6,4.7,4.6,5.0,7.4,8.1,4.5,3.9,0
775,0.8285714285714283,-2.007366856493386,6.6,6.9,4.4,5.4,7.8,5.9,7.2,4.9,4.5,1
737,0.5999999999999999,1.4977013294549766,5.3,3.7,4.2,5.4,4.5,3.8,6.7,3.7,3.5,0
248,0.2285714285714285,1.4261693256601122,7.4,4.8,4.0,5.9,4.8,4.9,5.9,3.2,3.8,0
384,0.17142857142857135,1.4261693256601122,7.2,6.9,2.6,5.8,3.5,5.4,6.2,5.6,4.0,1
485,0.4285714285714286,-0.7197907881858243,5.0,2.6,2.1,2.3,5.4,8.9,4.8,2.1,2.0,0
49,1.0,1.211573314275518,6.8,5.9,5.4,8.3,7.8,4.5,6.4,4.3,4.3,1
1043,0.2285714285714285,0.42472127253200825,5.7,6.0,2.3,7.6,3.7,4.8,5.8,5.7,4.4,0
952,0.3714285714285713,0.9969773028909252,6.3,7.6,5.5,7.5,5.9,4.6,6.6,5.2,4.6,1
483,0.3999999999999999,-0.21906676162177294,3.0,4.0,5.1,4.2,4.6,7.7,4.9,4.7,3.5,0
704,0.17142857142857135,1.4261693256601122,7.2,6.9,2.6,5.8,3.5,5.4,6.2,5.6,4.0,1
20,0.2285714285714285,-0.00447075023717878,4.4,5.1,5.9,4.2,4.8,9.7,5.7,3.4,3.5,0
658,0.3999999999999999,-0.21906676162177294,7.6,4.6,4.7,4.6,5.0,7.4,8.1,4.5,3.9,0
396,0.9428571428571428,-1.7212388413139283,7.7,7.0,5.6,5.7,8.2,6.3,7.4,5.5,4.9,1
692,0.3999999999999999,0.2101252611474141,3.9,6.2,5.8,4.9,5.0,9.0,5.2,4.7,4.5,1
343,0.3999999999999999,-0.9343867995704184,5.8,4.1,4.9,4.7,4.8,7.2,6.5,3.5,2.8,0
125,0.4857142857142856,0.9254452990960595,5.7,5.5,2.4,8.4,4.8,7.1,6.7,4.5,4.2,1
1125,0.34285714285714275,0.2816572649422797,3.3,5.5,3.1,4.6,5.2,9.1,4.1,4.6,3.9,0
452,0.3999999999999999,0.2101252611474141,3.9,6.2,5.8,4.9,5.0,9.0,5.2,4.7,4.5,1
947,0.6571428571428571,0.8539132953011953,6.1,5.9,6.3,5.3,7.1,8.4,7.1,5.4,4.4,1
559,0.3714285714285713,0.9969773028909252,5.4,7.8,4.6,7.5,5.9,4.6,6.4,4.8,4.6,1
907,0.34285714285714275,0.2816572649422797,3.3,5.5,3.1,4.6,5.2,9.1,4.1,4.6,3.9,0
847,0.5428571428571427,-1.4351108261344698,5.5,7.2,3.5,6.4,5.5,8.4,6.2,5.7,4.8,1
232,0.3714285714285713,0.9969773028909252,6.3,7.6,5.5,7.5,5.9,4.6,6.6,5.2,4.6,1
318,0.4857142857142856,0.9254452990960595,4.6,5.3,4.2,8.4,4.8,7.1,6.2,4.4,4.2,1
128,0.6571428571428571,0.8539132953011953,3.6,6.4,5.3,5.3,7.1,8.4,5.8,4.5,4.4,1
428,0.34285714285714275,-0.5767267805960957,4.9,4.1,4.0,5.0,5.9,7.8,6.1,2.6,2.7,0
1197,0.4285714285714286,0.8539132953011953,7.0,4.1,4.4,6.3,5.4,7.3,7.5,4.4,3.3,1
326,0.3999999999999999,-0.8628547957755536,5.9,4.2,3.4,4.7,4.8,7.2,5.7,4.0,2.8,0
274,0.3999999999999999,-1.077450807160147,6.6,6.1,4.0,3.9,5.3,7.1,6.1,5.6,3.9,0
503,0.34285714285714275,-1.649706837519064,5.1,6.4,3.7,5.7,5.6,9.1,5.4,5.0,4.5,0
1143,0.5142857142857142,-1.578174833724199,6.7,6.0,3.3,5.5,5.1,6.2,6.7,4.2,4.5,0
651,0.34285714285714275,-0.5767267805960957,4.9,4.1,4.0,5.0,5.9,7.8,6.1,2.6,2.7,0
293,0.4571428571428571,1.0685093066857896,4.7,5.4,3.8,6.5,4.9,8.5,4.9,4.1,4.1,1
284,0.9714285714285712,1.1400413104806535,4.6,6.9,5.0,6.9,6.6,7.6,6.5,5.1,4.4,1
558,0.4857142857142856,0.9254452990960595,4.6,5.3,4.2,8.4,4.8,7.1,6.2,4.4,4.2,1
