USER_ID,PRD_CAT,PRD_ID,GENDER,AGE_GRP,MARITAL_YN,PUR_AMT
1000461,1,P00182342,M,51-55,0,7972
1001230,1,P00209742,M,26-35,0,19116
1000403,1,P00274142,M,18-25,0,19608
1001701,1,P00136842,F,26-35,0,12041
1000783,1,P00046742,M,26-35,0,11885
1001063,1,P00355142,M,36-45,0,19380
1000550,1,P00035142,M,46-50,1,15689
1001675,1,P00112642,F,26-35,1,15687
1000509,1,P00208442,M,26-35,1,19007
1000752,1,P00274442,F,26-35,0,15774
1000945,2,P00057742,M,46-50,0,12876
1000034,1,P00037142,F,18-25,0,11774
1000093,1,P00114942,M,26-35,1,19598
1001647,1,P00278042,M,18-25,0,11501
1000678,1,P00233442,M,26-35,1,15215
1000638,1,P00110842,M,26-35,1,19216
1000029,1,P00113342,M,36-45,0,15725
1001790,1,P00244042,M,26-35,0,15457
1000392,2,P00117142,M,18-25,0,16435
1001578,1,P00128942,M,18-25,1,15362
1001675,1,P00118442,F,26-35,1,19270
1001617,1,P00125942,M,26-35,0,19386
1000403,1,P00243942,M,18-25,0,15213
1001753,1,P00052042,M,36-45,0,7845
1001600,1,P00050442,M,36-45,1,11415
1001601,1,P00251942,M,26-35,0,11814
1000305,2,P0096742,F,18-25,1,9679
1000148,1,P00103042,M,51-55,1,19268
1000533,2,P00182642,M,26-35,0,9641
1000685,1,P00184942,M,26-35,1,19109
1000746,1,P00015842,F,18-25,0,4523
1001383,3,P00106742,F,26-35,0,13464
1000308,1,P00129342,M,26-35,1,15859
1001390,1,P00229742,M,36-45,1,15873
1000802,1,P00034042,M,26-35,0,15191
1000550,1,P00177442,M,46-50,1,11970
1000053,1,P00182342,M,26-35,0,11509
1000963,1,P00345742,M,26-35,1,11760
1000048,1,P00136742,M,26-35,1,15755
1000438,1,P0097242,M,18-25,0,15412
1001100,3,P00196142,M,26-35,1,5533
1000786,1,P00155442,M,26-35,0,15229
1000014,1,P00334242,M,36-45,0,15164
1000579,1,P00182142,M,26-35,0,18959
1000113,1,P00322142,M,18-25,0,11528
1001358,1,P00110842,M,36-45,1,3902
1001413,1,P00248942,M,18-25,1,19307
1001522,1,P00111142,M,36-45,1,15380
1001022,3,P00216342,M,26-35,0,7939
1001672,1,P00120042,M,26-35,0,15876
1001691,1,P00110742,F,26-35,1,15446
1001350,3,P00000142,F,36-45,0,13409
1000944,1,P00248942,M,36-45,1,19268
1000889,1,P00260342,M,46-50,0,3910
1001733,2,P00116842,M,18-25,1,13144
1001613,3,P00195942,M,18-25,0,10795
1001501,2,P0096742,M,26-35,0,12809
1001737,1,P00346442,M,36-45,0,7627
1001472,1,P00113242,M,26-35,0,15269
1001451,1,P00237542,M,36-45,0,11511
1001328,1,P00339842,M,36-45,0,15307
1001717,1,P00146042,F,51-55,0,4142
1000174,1,P00113342,M,26-35,0,19396
1000981,1,P00145742,M,26-35,1,12102
1000136,1,P00038142,M,18-25,0,19705
1001264,3,P00058242,M,26-35,0,10740
1000026,1,P00009342,M,26-35,1,15472
1000121,3,P00216342,M,36-45,0,10811
1001784,1,P00345642,M,18-25,0,4270
1000791,2,P00198142,M,36-45,0,16441
1001448,1,P00243942,F,26-35,0,15501
1001050,1,P00237542,M,26-35,0,19063
1000225,1,P00173342,M,26-35,0,15254
1000438,3,P00004842,M,18-25,0,5578
1000744,1,P00142142,M,26-35,0,15498
1001120,1,P00105142,M,18-25,1,15277
1001010,1,P00034042,M,26-35,0,11916
1001422,2,P00285642,M,36-45,0,9587
1000585,1,P00044442,M,18-25,0,11569
1000335,1,P00352742,M,36-45,1,19426
1000531,2,P00065242,F,18-25,0,9712
1000532,1,P00233542,M,26-35,0,4394
1000329,1,P00243942,M,36-45,0,15604
1001778,1,P00093542,M,18-25,0,11641
1000053,1,P00261142,M,26-35,0,11756
1001010,1,P00161242,M,26-35,0,3905
1001356,1,P00173942,F,18-25,0,4123
1001746,1,P00277442,M,26-35,1,19091
1000321,1,P00127942,M,18-25,0,8318
1000561,2,P00012242,F,18-25,1,3416
1000192,1,P00244142,M,18-25,0,4102
1001146,1,P00016042,F,18-25,1,7635
1001257,1,P00244142,F,18-25,1,3951
1000429,3,P00289942,M,18-25,0,13242
1001586,1,P00127642,M,46-50,1,15660
1000235,3,P00249642,M,26-35,0,10747
1001321,1,P00148542,F,26-35,1,7675
1000078,2,P00010542,F,46-50,1,6500
1001050,1,P00184942,M,26-35,0,15681
1001536,1,P00318742,F,36-45,0,19039
1000577,3,P00216342,M,36-45,0,13585
1000438,3,P00190942,M,18-25,0,5772
1001751,1,P00308542,M,36-45,0,15791
1000855,1,P0097342,F,18-25,1,8300
1000930,2,P00277642,M,26-35,1,9730
1001119,1,P00277542,M,36-45,1,8333
1000149,1,P00345642,M,26-35,1,11937
1000999,1,P00218142,M,26-35,0,7671
1001484,3,P00000142,M,26-35,0,10838
1001120,3,P00189842,M,18-25,1,10888
1000004,1,P00112142,M,46-50,1,11765
1001290,1,P00274142,M,36-45,0,15848
1000477,1,P00127342,M,36-45,0,11641
1001202,1,P00122442,M,36-45,0,4212
1000777,1,P00208342,M,18-25,0,7643
1000378,1,P00057642,F,18-25,1,7674
1000934,1,P00146742,F,36-45,0,11722
1000953,1,P00010742,M,51-55,1,15285
1000363,2,P00195542,M,18-25,1,9606
1000872,2,P00295342,M,51-55,1,9619
1000015,1,P00193542,M,26-35,0,15789
1001119,1,P00019342,M,36-45,1,11730
1001354,1,P00350342,F,26-35,0,15319
1001666,1,P00206442,M,26-35,0,12079
1001164,3,P00000142,F,26-35,1,8342
1000262,1,P00146142,F,26-35,0,11910
1000999,1,P00163242,M,26-35,0,11939
1000817,1,P00198742,M,18-25,0,19475
1001433,1,P00015542,F,18-25,0,11732
1001032,1,P00046742,M,51-55,1,15423
1000530,1,P00120042,M,26-35,1,15579
1001579,1,P00251842,M,26-35,0,8025
1001292,1,P00229742,M,26-35,0,11747
1000791,1,P00352142,M,36-45,0,11411
1000146,3,P00190142,F,36-45,1,10955
1000264,1,P00103042,M,36-45,1,19024
1001737,1,P00127542,M,36-45,0,7865
1001172,1,P00162442,F,26-35,1,15527
1000712,3,P00119142,M,26-35,0,8289
1001010,1,P00042942,M,26-35,0,11747
1000919,1,P00182142,F,36-45,0,15781
1001510,1,P00351142,F,26-35,0,19402
1000256,1,P00289242,M,46-50,0,15603
1001694,1,P00080642,M,26-35,1,15307
1001639,1,P00348542,M,26-35,0,19634
1000663,1,P00157642,F,26-35,0,11656
1001616,1,P00049442,M,26-35,1,15579
1001748,1,P00233442,M,51-55,1,8181
1000531,3,P00248442,F,18-25,0,13245
1000058,1,P00356042,M,26-35,0,7722
1000142,3,P00255742,M,26-35,0,10996
1000855,1,P00182742,F,18-25,1,11999
1000149,1,P00048042,M,26-35,1,15871
1001010,1,P00173742,M,26-35,0,15894
1001696,1,P00000642,M,36-45,0,19099
1000533,1,P00125942,M,26-35,0,15631
1001778,1,P00110742,M,18-25,0,15210
1000713,1,P00338442,M,36-45,0,12002
1001579,2,P00318142,M,26-35,0,9789
1000129,1,P00113142,M,26-35,0,19642
1000998,3,P00035542,M,46-50,1,10698
1000360,1,P00032042,M,36-45,0,15741
1000777,1,P00062842,M,18-25,0,11833
1000442,1,P00248942,M,26-35,0,15487
1001426,1,P00048942,M,18-25,0,4493
1001060,1,P00054542,M,18-25,0,7618
1000235,1,P00070042,M,26-35,0,11403
1001543,1,P00214242,M,26-35,0,12080
1000984,1,P00028042,M,51-55,1,11837
1001601,1,P00052042,M,26-35,0,7936
1001420,3,P00350942,M,18-25,0,7979
1000192,1,P00028042,M,18-25,0,12053
1000385,1,P00062842,M,26-35,0,19180
1001753,1,P00127242,M,36-45,0,19067
1001354,1,P00110842,F,26-35,0,19018
1001750,1,P00010742,M,51-55,0,4390
1001117,1,P00182342,M,18-25,0,11813
1001614,1,P00173842,M,36-45,1,8040
1001044,1,P00352142,M,26-35,0,11680
1001053,1,P00182742,M,36-45,1,15273
1000272,2,P00118342,M,18-25,0,10023
1000306,1,P00237542,M,18-25,0,15247
1001004,2,P00100442,M,26-35,0,10013
1001418,2,P00295942,M,18-25,1,13035
1000488,1,P00112642,M,26-35,1,15453
1001648,1,P00346242,M,51-55,1,15910
1000585,3,P00119142,M,18-25,0,10557
1000255,1,P00105342,M,36-45,1,11542
1000714,1,P00129342,M,18-25,0,19617
1000058,1,P00289242,M,26-35,0,11924
1000803,1,P00025442,M,18-25,0,15202
1001354,2,P00005942,F,26-35,0,13018
1000777,1,P00010742,M,18-25,0,15857
1001100,1,P00111642,M,26-35,1,7795
1000770,3,P00255742,M,18-25,1,13326
1001675,3,P00064042,F,26-35,1,10749
1001004,1,P00025442,M,26-35,0,19017
1001063,1,P00242742,M,36-45,0,15397
1000905,1,P00025442,F,46-50,0,19130
1000181,1,P00128042,M,18-25,0,12083
1000639,1,P00010742,M,46-50,1,19206
1001503,1,P00057942,M,26-35,0,15426
1000366,1,P00273742,M,51-55,1,11921
1000052,1,P00057642,M,18-25,0,19379
1001794,1,P00025442,M,26-35,0,19198
1000532,1,P00346242,M,26-35,0,8083
1001449,1,P00092842,M,36-45,1,4225
1000307,3,P00000142,M,51-55,1,13658
1000097,3,P00119142,F,36-45,0,13298
1000355,1,P00173842,M,18-25,0,15352
1001778,1,P00221042,M,18-25,0,11389
1000461,2,P00304642,M,51-55,0,12710
1001194,1,P00351342,F,26-35,1,11373
1001362,1,P00191442,M,36-45,0,11937
1000955,1,P00114942,F,51-55,1,15620
1001680,1,P00217342,M,26-35,1,19281
1000036,1,P00122442,M,26-35,0,11441
1000149,1,P0098242,M,26-35,1,11743
1001356,1,P00102942,F,18-25,0,3840
1000840,2,P00111542,F,26-35,1,12887
1000623,1,P00223542,M,26-35,1,19035
1000786,1,P00192542,M,26-35,0,19037
1000018,3,P00035542,F,18-25,0,13202
1000588,1,P00046742,F,26-35,0,11437
1000216,3,P00130442,M,46-50,0,5587
1000272,1,P00352442,M,18-25,0,15556
1001050,1,P00170342,M,26-35,0,4108
1001613,1,P00118442,M,18-25,0,15280
1001790,3,P00000142,M,26-35,0,8029
1001184,2,P00324742,F,26-35,1,16351
1001415,1,P00182742,M,46-50,0,11383
1001627,1,P00057642,M,18-25,1,15462
1001635,1,P00057642,M,26-35,0,15872
1001613,1,P00002142,M,18-25,0,15229
1000984,1,P00201442,M,51-55,1,15579
1001560,1,P00193542,F,26-35,0,15823
1000571,1,P00216142,M,51-55,1,15792
1000378,3,P00289942,F,18-25,1,10637
1001605,1,P00130742,F,18-25,0,15530
1001010,1,P00127342,M,26-35,0,15465
1001617,1,P00130742,M,26-35,0,7646
1001501,1,P00019942,M,26-35,0,15469
1000134,1,P00028042,M,26-35,1,7672
1000248,1,P00346142,M,18-25,1,12104
1001778,2,P00085942,M,18-25,0,13194
1000390,1,P00115142,M,26-35,0,15200
1001395,1,P00165442,M,26-35,1,11445
1001395,1,P00057642,M,26-35,1,12025
1001616,1,P00251942,M,26-35,1,8233
1001671,1,P00127642,M,36-45,0,19457
1000585,3,P00106742,M,18-25,0,10735
1000173,1,P00244042,M,26-35,1,15544
1000499,1,P00112142,F,26-35,0,11779
1000981,1,P00042942,M,26-35,1,11852
1001181,1,P00127442,M,36-45,1,15620
1001527,1,P00112142,M,18-25,1,15726
1001030,1,P00358442,M,26-35,1,11410
1000143,1,P00145042,M,18-25,0,11439
1001696,1,P00194642,M,36-45,0,11427
1001051,2,P00057742,F,26-35,1,16133
1000127,1,P00248942,F,46-50,1,15663
1000192,1,P00208742,M,18-25,0,12001
1001010,1,P00261342,M,26-35,0,4275
1000649,1,P00001042,M,26-35,1,15521
1001266,1,P00040742,M,26-35,1,4189
1000372,2,P00277642,F,18-25,0,15903
1001746,2,P00198142,M,26-35,1,15923
1001671,2,P00345842,M,36-45,0,10022
1000692,1,P00074442,F,26-35,1,11606
1000477,1,P00278042,M,36-45,0,11559
1000721,1,P0098242,F,36-45,0,15621
1000531,1,P00241642,F,18-25,0,15347
1000615,1,P0097242,M,51-55,0,19389
1000396,3,P00106742,M,26-35,0,13405
1000855,2,P00171542,F,18-25,1,10111
1000550,3,P00259642,M,46-50,1,13658
1000692,1,P00216142,F,26-35,1,15702
1001395,3,P00294442,M,26-35,1,7932
1000535,2,P00277642,M,36-45,1,9709
1000567,1,P00127342,M,36-45,0,19299
1001611,1,P00329542,M,26-35,0,15483
1001491,1,P00144642,M,18-25,0,4241
1000018,1,P00217842,F,18-25,0,19137
1001737,2,P00126242,M,36-45,0,9612
1001790,2,P00187142,M,26-35,0,9599
1000560,1,P00341342,M,46-50,1,15167
1001395,1,P00248942,M,26-35,1,15213
1001433,1,P00129342,F,18-25,0,11957
1001267,1,P00270942,M,26-35,0,15620
1001340,3,P00210342,M,26-35,0,8154
1001029,1,P00147942,M,26-35,0,11421
1000603,1,P00303342,F,26-35,1,15872
1001466,1,P00015842,M,18-25,1,19465
1001680,1,P0094042,M,26-35,1,7734
1000331,1,P00329542,M,26-35,0,12065
1001120,2,P0095542,M,18-25,1,12966
1000284,3,P00058342,M,26-35,1,10769
1001311,1,P00206442,M,18-25,0,8134
1000202,1,P00143342,M,18-25,0,7728
1001390,3,P00000142,M,36-45,1,10888
1001325,1,P00277442,M,26-35,1,11911
1001160,3,P00216342,M,18-25,0,10882
1001632,1,P00277442,M,26-35,0,7740
1000175,1,P00351342,F,26-35,0,11696
1001732,1,P00105142,M,18-25,1,19450
1001117,2,P00148442,M,18-25,0,13080
1000013,2,P00282342,M,46-50,1,9955
1001675,1,P00046642,F,26-35,1,11500
1001680,2,P00166942,M,26-35,1,3586
1000329,2,P00040842,M,36-45,0,10029
1001387,1,P00073842,F,51-55,1,15523
1000817,2,P00195342,M,18-25,0,16178
1001720,1,P00142142,M,18-25,1,15741
1001794,1,P00132642,M,26-35,0,8191
1001738,3,P00249642,M,36-45,0,10931
1001624,2,P00182642,M,26-35,1,6940
1001608,2,P00008542,M,26-35,1,3718
1000477,1,P00037042,M,36-45,0,15585
1000667,2,P00196342,M,26-35,1,9733
1000177,2,P00295942,M,51-55,1,16103
1001068,1,P00201342,F,18-25,0,15539
1001564,1,P00145042,M,51-55,1,19668
1000850,1,P00346342,M,36-45,1,7788
1001390,1,P0097242,M,36-45,1,19071
1000550,1,P00173842,M,46-50,1,11949
1000990,1,P00242442,M,18-25,0,15781
1000129,1,P00277942,M,26-35,0,15165
1001685,2,P00277642,M,36-45,0,12997
1001726,1,P00346442,M,26-35,1,4228
1001693,2,P00116842,M,26-35,1,13209
1001737,1,P00223042,M,36-45,0,11729
1001266,1,P00127342,M,26-35,1,4222
1001115,1,P00241642,F,26-35,0,11751
1001503,2,P00324742,M,26-35,0,10064
1000713,2,P00182642,M,36-45,0,13227
1001152,1,P00066242,M,18-25,0,7711
1000368,1,P00093542,M,26-35,0,11522
1000335,1,P00110842,M,36-45,1,19566
1000957,3,P00325142,M,36-45,1,8163
1000426,1,P00304442,M,18-25,1,11522
1000412,1,P00233442,M,36-45,1,19303
1001602,1,P00184942,F,26-35,1,15459
1000355,1,P00016542,M,18-25,0,4074
1001602,1,P00115142,F,26-35,1,19668
1001260,2,P00085942,M,26-35,0,13167
1001272,1,P00286742,M,18-25,0,11707
1001141,2,P00198142,F,26-35,1,12803
1000048,1,P00270942,M,26-35,1,11678
1000242,1,P00242442,F,18-25,0,19346
1001635,1,P00070342,M,26-35,0,4452
1001484,1,P00002142,M,26-35,0,15434
1001173,1,P00249742,F,26-35,0,8124
1000166,1,P00222242,M,18-25,1,7850
1000512,1,P00338442,M,36-45,1,7656
1000632,1,P00154042,M,46-50,0,15576
1000881,1,P00208342,M,18-25,0,11407
1001004,2,P00178842,M,26-35,0,3310
1000205,1,P00349942,M,36-45,0,12078
1001202,1,P00127942,M,36-45,0,11487
1000889,1,P00173342,M,46-50,0,15522
1000714,1,P00113342,M,18-25,0,19316
1000918,1,P00147942,F,46-50,0,15800
1001345,2,P00166942,F,26-35,1,12707
1001616,2,P00195342,M,26-35,1,10078
1000262,1,P00320942,F,26-35,0,8143
1001449,1,P00093342,M,36-45,1,11887
1001645,2,P00171542,F,18-25,1,13156
1000916,1,P00114942,F,26-35,1,19672
1001068,2,P0096642,F,18-25,0,9874
1001350,1,P00182142,F,36-45,0,11414
1000604,1,P00187842,M,46-50,1,15172
1000117,1,P00351342,M,26-35,1,8337
1000808,1,P00121342,M,26-35,1,15765
1000303,1,P00000642,M,26-35,1,15453
1001127,1,P00046742,M,26-35,0,15415
1000549,1,P00071242,M,26-35,0,15239
1000249,1,P00182742,F,18-25,0,11992
1000530,3,P00350942,M,26-35,1,8224
1001040,1,P00080342,M,26-35,1,19105
1000242,1,P00358442,F,18-25,0,11952
1000333,3,P00190742,M,36-45,1,5467
1000541,3,P0096142,F,18-25,0,8031
1001433,1,P00016742,F,18-25,0,7959
1001497,1,P00162042,M,51-55,1,11614
1001203,1,P00073842,F,26-35,0,15436
1000615,1,P00036842,M,51-55,0,15189
1000754,1,P00187842,M,36-45,0,15164
1001193,1,P00173942,M,26-35,1,11696
1000116,2,P00118342,M,26-35,1,13247
1000284,1,P00233742,M,26-35,1,4426
1001737,1,P00059642,M,36-45,0,19212
1000185,1,P00016342,M,46-50,0,15602
1000872,2,P00111542,M,51-55,1,16299
1000880,1,P00144642,M,36-45,0,3813
1000044,3,P00113442,M,46-50,1,13369
1000953,1,P00351142,M,51-55,1,15440
1000744,1,P00105142,M,26-35,0,7891
1001496,2,P00352842,M,26-35,0,13013
1000113,1,P00046742,M,18-25,0,15202
1001356,1,P00138442,F,18-25,0,4432
1001117,3,P00035542,M,18-25,0,10630
1001447,2,P00266542,M,18-25,0,13187
1001426,1,P00128942,M,18-25,0,15841
1000776,1,P00346242,F,26-35,0,7818
1000112,1,P00278942,M,26-35,1,19520
1000765,1,P00127442,M,26-35,0,15594
1001260,2,P00196342,M,26-35,0,13151
1000780,1,P00046142,M,26-35,0,15871
1000044,1,P00070342,M,46-50,1,11407
1001133,1,P00221042,M,18-25,0,12052
1000770,1,P00053442,M,18-25,1,11991
1000955,1,P00259842,F,51-55,1,11605
1001635,1,P00147642,M,26-35,0,12089
1000883,1,P00332242,F,36-45,0,15626
1000461,2,P00345842,M,51-55,0,9751
1001675,3,P00001342,F,26-35,1,10814
1001497,1,P00088042,M,51-55,1,11921
1000772,1,P00122442,M,18-25,0,11400
1001004,1,P00147742,M,26-35,0,15884
1001609,1,P00145042,F,36-45,0,15636
1000937,1,P00267542,M,26-35,1,11566
1001447,1,P00201342,M,18-25,0,11411
1000651,1,P00140742,M,36-45,0,12003
1001202,1,P00246142,M,36-45,0,15542
1001605,1,P00103042,F,18-25,0,15538
1001752,1,P00042942,M,26-35,0,11835
1001616,1,P00349942,M,26-35,1,15846
1001702,1,P00057642,M,18-25,0,19508
1000662,1,P00046742,M,18-25,0,15705
1001649,1,P00237542,M,18-25,1,15746
1001484,3,P00106742,M,26-35,0,13403
1001473,1,P00048042,M,26-35,0,19335
1000466,2,P00111542,M,26-35,0,16226
1001194,1,P00303342,F,26-35,1,15761
1000204,1,P00080342,M,26-35,1,18992
1001790,1,P00349942,M,26-35,0,19143
1000531,1,P00070342,F,18-25,0,7770
1000678,3,P00299442,M,26-35,1,10592
1000828,1,P00146742,M,18-25,0,15312
1001680,2,P00144042,M,26-35,1,9803
1001746,1,P00002142,M,26-35,1,15520
1000881,1,P00154042,M,18-25,0,15847
1000024,3,P00035542,F,26-35,1,10767
1000798,1,P00221942,F,26-35,1,8189
1000740,1,P00046742,M,26-35,0,11498
1000087,1,P00274142,M,26-35,0,3921
1001270,2,P00306042,M,26-35,0,3561
1000021,3,P00058342,M,18-25,0,3153
1000876,1,P00110942,M,26-35,0,19686
1001383,1,P00332242,F,26-35,0,4048
1000245,2,P00275842,M,36-45,0,12740
1000560,1,P00032042,M,46-50,1,19525
1001447,1,P00145742,M,18-25,0,8074
1001680,3,P00172842,M,26-35,1,8383
1001216,1,P00044442,M,26-35,1,19234
1000174,1,P00274142,M,26-35,0,15211
1001155,1,P00014042,M,26-35,0,15640
1000456,3,P00113442,M,36-45,0,13615
1001449,1,P00074442,M,36-45,1,8179
1000239,1,P00073842,M,18-25,0,7910
1000713,2,P00121242,M,36-45,0,12896
1001599,1,P00193542,M,26-35,0,11423
1000746,1,P00309142,F,18-25,0,7689
1000770,1,P00146742,M,18-25,1,15254
1000245,2,P00196342,M,36-45,0,6556
1000560,1,P00034442,M,46-50,1,15263
1001117,2,P00345842,M,18-25,0,13317
1001155,1,P00214242,M,26-35,0,7847
1001203,1,P00016042,F,26-35,0,15196
1000604,1,P00303342,M,46-50,1,15625
1000326,2,P00322942,M,51-55,1,9717
1001101,1,P00223542,M,36-45,0,4044
1001586,3,P00265142,M,46-50,1,13548
1001726,1,P00233942,M,26-35,1,12109
1001614,1,P00145042,M,36-45,1,15383
1001091,1,P00229742,M,18-25,0,11549
1000044,1,P00113142,M,46-50,1,15853
1000535,1,P00112142,M,36-45,1,19176
1001733,1,P00162042,M,18-25,1,15447
1000746,1,P00198742,F,18-25,0,15899
1000036,1,P00127442,M,26-35,0,8066
1000340,2,P00088142,F,26-35,1,12895
1000604,1,P00006942,M,46-50,1,7661
1001159,1,P00334242,M,18-25,1,19165
1001714,1,P00218442,M,26-35,1,11750
1000166,1,P00277442,M,18-25,1,11466
1001680,1,P00184442,M,26-35,1,11480
1000174,1,P00339542,M,26-35,0,15813
1000013,2,P00227842,M,46-50,1,9857
1000368,1,P00028042,M,26-35,0,15628
1000550,3,P00190542,M,46-50,1,11014
1000805,1,P00112142,M,36-45,0,15617
1001427,1,P00142142,M,26-35,0,15265
1001230,1,P00016842,M,26-35,0,11701
1001314,1,P00073842,F,18-25,0,15274
1000117,1,P00216142,M,26-35,1,11710
1000338,1,P00184942,M,36-45,0,15321
1000186,1,P00128942,M,18-25,0,15673
1001560,1,P00345742,F,26-35,0,15705
1000550,2,P00191942,M,46-50,1,13261
1000353,3,P00350942,F,36-45,1,7924
1000566,2,P00065242,M,26-35,0,9797
1001172,2,P00277642,F,26-35,1,6950
1000326,1,P00332242,M,51-55,1,11793
1000541,2,P00277642,F,18-25,0,16362
1001611,1,P00063342,M,26-35,0,15712
1000929,1,P00345742,M,26-35,0,15643
1000198,1,P00173842,M,26-35,1,11922
1000646,2,P00025242,M,36-45,0,13269
1000714,3,P00074142,M,18-25,0,8376
1001748,1,P00321042,M,51-55,1,8133
1000053,1,P00304442,M,26-35,0,19453
1001358,1,P00170342,M,36-45,1,11624
1000550,2,P00072442,M,46-50,1,12950
1001635,1,P00244142,M,26-35,0,8325
1000471,1,P00030842,M,36-45,0,19084
1000271,1,P00046742,M,18-25,0,19707
1001340,1,P00318742,M,26-35,0,19012
1000273,1,P00237542,M,18-25,1,19093
1001171,1,P00242742,M,46-50,1,19204
1000855,1,P00145042,F,18-25,1,11944
1001033,1,P00364442,M,26-35,0,4195
1001749,3,P00106742,M,26-35,1,8059
1000102,1,P00157642,M,36-45,0,8224
1001675,3,P00190542,F,26-35,1,10788
1001765,1,P00237542,M,18-25,0,19515
1001680,3,P00058342,M,26-35,1,10957
1001151,1,P00127542,M,26-35,1,15647
1001422,2,P00163542,M,36-45,0,6446
1001272,1,P00127442,M,18-25,0,15415
1000669,1,P00128042,M,26-35,0,19106
1000065,1,P00216142,M,36-45,1,19409
1000264,1,P00192542,M,36-45,1,12034
1001680,1,P00217642,M,26-35,1,12069
1001417,1,P00358442,M,36-45,0,12063
1001780,3,P00190542,M,36-45,0,5637
1000033,1,P00329542,M,46-50,1,19363
1001358,1,P00154042,M,36-45,1,12010
1001010,3,P00074142,M,26-35,0,3045
1000549,1,P00114942,M,26-35,0,19285
1000757,3,P00190142,M,26-35,0,7991
1001675,1,P00182242,F,26-35,1,11766
1001010,3,P00249642,M,26-35,0,5349
1001656,3,P00220242,M,26-35,0,7936
1001051,1,P00105142,F,26-35,1,11834
1000881,1,P00036842,M,18-25,0,15915
1001591,1,P00346242,M,51-55,1,18999
1000344,1,P00251942,M,36-45,1,4376
1001050,1,P00016042,M,26-35,0,11819
1001356,1,P00244142,F,18-25,0,11636
1000514,1,P00184042,M,26-35,1,19612
1000461,2,P00325742,M,51-55,0,9979
1001717,1,P00142942,F,51-55,0,3796
1001680,1,P00010742,M,26-35,1,4316
1000907,1,P00184942,F,46-50,1,19349
1000881,1,P00270942,M,18-25,0,15552
1000329,3,P00000142,M,36-45,0,8004
1000731,1,P00025442,M,46-50,1,12085
1001004,1,P00010942,M,26-35,0,15340
1000731,2,P00166942,M,46-50,1,13266
1000117,1,P00346442,M,26-35,1,8053
1000536,1,P00006942,M,26-35,0,19445
1000163,2,P00325742,M,18-25,0,6615
1000637,2,P00100442,M,36-45,1,16477
1000284,1,P00042542,M,26-35,1,11952
1000851,2,P00295942,M,18-25,0,9548
1001261,1,P00332242,M,18-25,0,15783
1001029,3,P00196142,M,26-35,0,7998
1000692,1,P00059642,F,26-35,1,7854
1001301,1,P00046142,F,26-35,1,4361
1000372,1,P00112142,F,18-25,0,19303
1001484,1,P00113242,M,26-35,0,15533
1000802,1,P00037542,M,26-35,0,15731
1000235,2,P00275842,M,26-35,0,12719
1001139,1,P00208742,M,26-35,0,11394
1000036,1,P00146742,M,26-35,0,15790
1000550,3,P00325142,M,46-50,1,11055
1001449,1,P00040742,M,36-45,1,7707
1001501,3,P00058242,M,26-35,0,10867
1000919,2,P00187442,F,36-45,0,9670
1001246,1,P00145042,M,18-25,0,15204
1001356,1,P00014042,F,18-25,0,4066
1000692,1,P00028442,F,26-35,1,12038
1000783,1,P00208342,M,26-35,0,15488
1000524,1,P00016342,M,18-25,0,11485
1001727,1,P00112942,M,36-45,1,19248
1001497,1,P0097242,M,51-55,1,15306
1001411,1,P00183442,M,36-45,0,4545
1000148,1,P00345742,M,51-55,1,11452
1000788,1,P00127742,M,26-35,0,11954
1001483,1,P00110942,M,18-25,0,19238
1001010,1,P00147442,M,26-35,0,11797
1000967,3,P00000142,F,18-25,0,10903
1001473,1,P00142942,M,26-35,0,8286
1000477,1,P00270542,M,36-45,0,7822
1001390,1,P00251642,M,36-45,1,8140
1000678,1,P00351342,M,26-35,1,11490
1000702,2,P00195342,M,36-45,1,13114
1001324,3,P00183942,M,36-45,0,10912
1001759,1,P00334242,M,26-35,1,19019
1000474,1,P00016542,M,26-35,0,4475
1001150,1,P00329542,F,26-35,0,11721
1001339,1,P00147942,M,36-45,0,15211
1001314,3,P00216342,F,18-25,0,2789
1000204,1,P00066242,M,26-35,1,8285
1000479,2,P00261842,M,26-35,0,12930
1000308,1,P00111142,M,26-35,1,15689
1001120,1,P00223042,M,18-25,1,4104
1000150,1,P00110942,M,36-45,1,15358
1000964,1,P00105342,M,26-35,1,11884
1000777,1,P00019942,M,18-25,0,11980
1001279,1,P00277442,M,36-45,0,7766
1000531,1,P00046742,F,18-25,0,15203
1001125,1,P00251642,F,18-25,0,4359
1001610,1,P00277442,M,26-35,1,11993
1000963,1,P00070042,M,26-35,1,11545
1001059,1,P00028042,F,26-35,0,11386
1001645,3,P00190542,F,18-25,1,13410
1001086,3,P00000142,M,18-25,0,10758
1000149,1,P00241542,M,26-35,1,11900
1001299,1,P00149542,M,26-35,0,7849
1000817,3,P00196142,M,18-25,0,13345
1001392,1,P00036842,M,46-50,1,15531
1001180,1,P00184942,F,51-55,1,19116
1000678,1,P00127742,M,26-35,1,15712
1000786,1,P00145042,M,26-35,0,19655
1000702,1,P00062842,M,36-45,1,8111
1000817,1,P00173342,M,18-25,0,15318
