SEQ,LABEL,SENSOR1,SENSOR2,SENSOR3,SENSOR4,SENSOR5,SENSOR6,SENSOR7,SENSOR8,SENSOR9,SENSOR10,SENSOR11,SENSOR12,SENSOR13,SENSOR14,SENSOR15,SENSOR16,SENSOR17,SENSOR18,SENSOR19,SENSOR20,SENSOR21,SENSOR22,SENSOR23,SENSOR24
93,2,1.417029556,0.87693338,1.165274061,4.847248617,3.764869307,4.97817288,4.919571729,2.655449611,2.140604823,2.441705353,1.858864533,0.958774797,0.644265926,0.85098183,0.830601044,1.008338656,0.980421631,0.707523089,0.823044122,0.315425129,0.720544803,5.461210434,0.971452496,1.38989724
94,2,1.382239358,1.226370124,1.246723403,4.805466265,4.032164285,5.26630689,3.139053935,2.738877991,2.476361768,1.816593899,1.590722265,0.627098814,0.58226521,1.062898554,0.818050912,0.921813486,0.671734845,0.816716511,0.808746693,0.741278673,0.49600408,5.04493937,0.97658101,1.142043868
95,2,0.996228956,1.01572902,1.074676456,4.893736038,4.173814275,5.069311227,2.852052969,3.116477102,2.681647548,1.880873218,1.746562101,0.843967418,0.95307253,0.800458201,0.651361963,0.700456478,0.804313935,0.914522428,0.579521659,0.719033024,0.576110032,4.899436217,1.064881857,1.065232771
96,2,1.456645539,1.366866526,1.658450333,4.513683148,4.220870223,4.806588058,2.703582946,2.839034023,21.80795571,1.348042243,1.699622606,1.083052715,0.529313422,0.925786545,1.274295986,0.60370436,0.565942071,0.832961581,0.711089462,0.774283761,0.840454779,1.045196413,1.079159699,0.983710212
97,2,1.368145556,1.315455176,1.458072102,4.540629091,3.954470156,4.793639363,3.029670192,2.784295591,2.530259657,1.947860418,1.783672938,0.799757125,0.565328287,1.183911962,1.00552823,0.596151627,0.81192696,20.92073366,0.842081296,0.923572381,0.47503826,0.622243587,1.109794635,1.350835108
98,2,1.028056494,1.270906093,1.79298478,4.84267456,4.366907096,5.03808728,5.219592899,2.859662999,2.003192988,1.77498702,1.327655693,0.262729327,0.813587346,0.703378535,0.67999309,0.898255959,0.924434071,0.324975965,0.969805055,0.874199439,1.169073157,0.430028721,1.169159154,1.285983388
99,2,0.949782937,1.432319039,2.258121771,4.603435403,4.093740753,5.015186324,5.438054256,3.481832297,2.342823566,1.810186732,1.267316316,0.546758167,0.692001101,0.599825184,0.480634972,0.887604564,0.887820339,0.572549329,0.976225276,0.424426911,0.605763075,5.137299698,1.084106447,0.961692738
100,2,1.305622187,1.261414509,1.432549047,4.689153249,4.273875773,5.151856721,4.755591449,2.744354316,2.464375508,1.709159833,1.612946047,0.539277961,0.554474914,0.709346359,0.489156134,0.875896569,0.792636453,0.36771599,0.5751486,0.838191074,0.705167847,5.255366834,5.114582196,1.117661233
101,2,1.246478062,0.937375712,1.413253796,4.930780011,4.940349476,5.056318955,5.146397806,2.457940469,2.440545219,2.396519226,1.563553501,0.725287822,1.048056834,1.052114571,0.319776697,0.756414044,1.268326964,1.174531079,0.661642382,0.554180653,0.732340839,0.934165326,4.922230569,1.392080914
102,2,1.056312458,1.502381424,1.261764775,1.185022774,3.706706731,5.130333634,5.325324245,2.779106688,2.390137349,2.413159309,1.564827862,0.809982695,0.74847597,0.66741401,0.810862581,0.518253036,1.238832017,1.276040565,0.673574296,0.424215007,1.016277752,0.931547973,4.961707972,1.217022118
103,2,1.616515487,1.482125355,1.039104652,1.422376923,4.077851935,4.781644888,4.970194263,2.529117676,2.406513539,2.319893973,1.639650466,0.775673015,0.91721827,0.712234391,0.71342714,0.824681537,1.217148181,0.932554349,0.812842941,0.486778294,0.808825684,1.086919002,5.05765452,1.206811172
104,2,1.426366001,0.71066345,1.48402036,1.269677984,4.434880038,5.286118236,4.895341404,2.768604094,2.58491935,2.476728079,1.381768679,1.197188672,0.605042962,0.803640401,0.526362879,0.982460382,0.986475341,1.027438118,0.633244376,0.750554829,0.584983918,0.803369616,4.850674226,20.7521679
105,2,0.897503558,1.479592982,0.993500944,1.315123907,5.032021587,4.996809308,4.95719912,2.943179275,2.161293088,2.071074443,1.635590173,0.935031911,0.910245366,0.453263833,0.880536679,0.733693119,1.233864643,1.144537877,0.676466768,0.569284508,0.642368113,0.706999192,4.714922344,1.500104078
106,2,1.711161904,1.528134538,1.504834739,1.296493293,5.201051177,5.287401901,5.169847624,3.177446686,2.56252853,2.567395191,1.607503026,0.72595877,0.708322334,0.857771204,0.452160202,0.680033966,1.144804333,0.704046867,0.86566984,0.783791404,0.802251226,0.750561601,4.864877514,1.529200423
107,2,1.175464564,1.369507407,1.441131012,1.131337437,4.866624874,4.724719891,5.224312609,2.821995323,2.429518985,2.134792283,1.304244866,0.86721877,1.006083723,0.468178312,0.775887472,1.041072801,1.432769268,1.054785982,0.74665355,0.579736757,0.624778083,0.83825832,4.732269427,1.057614293
108,2,1.161155169,0.941492309,1.391134799,0.967769343,4.815879557,4.766536046,5.055892593,2.7396857,2.570698738,2.728251035,1.638046352,1.401225793,1.108896086,0.855709977,0.832734233,1.038412517,0.950662767,1.099895832,0.877219963,0.400402036,0.71769985,0.670893009,5.227866216,1.024680679
109,2,1.633145037,1.234709989,1.279928463,1.482778608,5.071344699,4.909955337,5.204189688,2.489310064,2.525202118,2.374462018,1.254251414,4.672228777,0.659519726,0.887858025,0.864559129,0.7359597,1.075244369,1.179758867,1.342398167,0.686452926,0.74085872,0.984468421,4.902897328,1.147923178
110,2,1.153107445,1.117996773,1.399383097,1.363184485,3.462671608,4.681073532,5.022701805,2.627192905,2.661047067,2.532562287,1.43826015,0.76570556,1.117080032,1.265698616,0.952767675,0.751629586,1.020167592,1.249620324,0.970009725,0.51299622,0.449555102,0.607927842,4.417085967,1.265615849
111,2,1.222190122,0.833343201,1.375888843,1.451015419,4.816813001,4.355894643,5.506430247,2.39109993,3.373390883,1.717547089,1.538282574,1.413214303,0.968988202,0.809772304,0.972208944,0.548500497,1.112636918,1.009340594,0.893877462,0.780147785,0.775395329,0.778123284,0.356139777,0.714351388
112,2,1.010769151,4.616426017,1.392197008,1.500819075,1.377047683,4.201549196,5.112168011,22.1201519,2.790878203,1.683210063,1.479604191,1.745477281,0.756276165,0.970371677,0.770135495,0.771840202,0.952280806,1.132587497,0.91205059,0.585605904,0.605445068,1.170372224,0.727971895,0.669961054
113,2,0.592145202,1.288496258,1.149759108,1.235214474,1.646694092,4.112023323,5.307045274,3.06684101,3.332314735,2.571160377,1.255739997,5.247542253,0.876153607,1.076429375,0.849297729,0.733192702,0.163540368,1.464403199,0.808187526,0.944619406,0.543625587,0.608658077,0.930229814,0.753772817
114,2,0.704901761,1.374760918,1.499378747,1.491113324,1.494875425,5.277361086,5.073712665,2.996365368,2.206211558,2.425573813,1.402596744,4.731598137,1.053706688,0.794708396,1.390255065,0.76391082,0.924448539,1.384862729,0.765884762,0.509367888,0.926949836,0.770206778,0.53901724,0.474561737
115,2,1.321538094,1.279527478,1.194737383,1.09366598,4.765617544,3.901317168,5.213040952,2.97861312,2.813503031,2.175412241,1.518897505,5.01936037,0.610184557,0.682023785,0.966264952,1.073086335,0.750700814,1.336735682,0.671280643,0.618484334,1.037313594,0.898008844,0.744237066,0.76556169
116,2,0.945101626,1.259273107,1.604081889,1.536407468,4.719559197,4.335953125,4.883232085,3.044856971,2.880455859,2.464930686,1.63659699,1.639469524,0.666487655,0.361792817,0.675774006,0.893538295,0.510721045,1.259714797,0.651057533,0.611590029,0.552924951,0.383910753,1.126986116,5.090582717
117,2,1.76233839,1.092858636,1.284665545,1.413026996,4.777098569,4.403322271,5.124316201,2.84700269,2.702902447,2.597271931,1.486972177,1.588400097,4.944643453,0.528855475,0.963440086,0.927900964,0.798204794,0.753398985,1.094003528,0.434259216,0.85651133,0.48504718,1.25713604,0.728749513
118,2,1.487547931,1.333024213,1.333583653,1.446077636,4.552969475,4.031019143,4.929743665,3.124303234,2.751912461,2.172775756,1.976851826,1.399875645,5.159741737,1.140956116,0.924838395,0.881553331,0.978395096,0.752324378,0.873264,0.924999538,0.389122751,5.129538707,0.813456968,5.348234147
119,2,1.152054493,1.123614539,1.151339735,1.197327401,1.297213525,4.021490069,4.69072083,5.300440308,2.634189395,2.92953842,2.637606489,1.51906629,5.155656309,0.64464312,0.584833348,0.442430943,1.045268786,0.894155026,0.334068408,0.522456788,0.715781628,0.67625623,1.269008773,4.697671358
120,2,1.345908822,4.938724124,1.050348002,1.101779067,1.36235528,3.939817569,4.57669193,5.001716371,2.755724658,2.332740031,2.670240004,0.690026818,1.677471078,0.814579162,1.057523316,0.644125408,0.869821769,0.977116882,1.220789774,0.507838095,0.614823491,1.132006198,0.565492719,4.961700713
121,2,1.078422121,5.265040765,1.40304354,1.449790492,1.131524957,4.207612396,4.426386242,4.969993754,3.266456193,2.871481591,2.409448001,1.626634835,5.019243992,4.91563094,0.879324998,0.87972861,0.346607101,0.868365347,0.851433233,1.142116177,0.956236232,0.848816578,0.839803488,4.704190306
122,2,0.801071099,4.831252791,1.659367537,1.670430253,1.300771326,1.158811029,4.173984475,5.327574317,5.219811088,3.01939191,2.034263689,1.398765643,5.409088935,4.908023645,1.04636672,0.455500987,0.851308428,0.511737232,1.160972561,0.920765201,0.414820097,0.589558828,0.871661369,1.028617705
123,2,4.793359837,4.859042443,5.142942789,1.31051329,1.439700874,1.944507506,4.203880725,5.194269208,2.979310723,2.960082938,1.919698136,1.678672399,4.988490058,4.870034023,0.901228283,1.013044134,0.646683002,0.992086977,1.420809776,0.731703402,0.938415736,0.635705113,0.594349016,1.362032311
124,2,0.926437918,1.259114226,1.193776807,1.406428876,1.440385066,4.973409752,3.920157685,5.013402284,5.015070133,2.593736172,1.581426992,1.433571393,0.70261488,5.214954661,0.611715616,0.709043468,0.599711666,0.872303522,0.744650855,1.799453675,0.803524775,0.584556196,0.71791988,0.765537025
125,2,1.523046469,1.379748029,1.283936801,1.343927046,1.452720167,1.53522206,4.051865007,5.272733725,2.922723625,2.950096038,2.498869185,1.466251421,1.38590205,4.685537129,0.638332347,0.579768956,0.823303401,0.607235412,1.123594748,1.131467028,1.152402044,0.479659953,0.338544706,0.506015493
126,2,0.765798922,1.396863442,1.233346121,1.52022454,1.48312844,1.699827728,4.170253284,5.091968524,5.038264361,2.676102703,2.506403215,1.767794585,1.365415867,4.667498926,0.644712223,0.633752382,0.680115432,1.039889357,1.088354446,1.006012664,0.748186654,0.623161189,0.461116815,0.598417135
127,2,0.70039549,0.797407831,5.003117394,1.103266749,1.505759328,4.565963651,5.131200184,4.868510609,5.002433353,3.04512936,2.695448114,1.317301922,1.592387178,4.844797117,0.666644921,0.656110525,0.763423304,1.163622374,0.802087771,1.363867844,0.913863037,0.714629356,0.449061101,0.747450226
128,2,0.416319643,0.524273373,5.072863261,1.386289503,1.112689725,5.294021252,5.110654081,1.396770839,5.250324279,2.712991287,2.433467674,1.648276643,1.006547181,1.320708527,0.637283736,0.776925222,0.747210742,1.032672381,1.131727379,1.46386832,0.641870233,0.974210724,0.891424974,0.815182234
129,2,0.291258821,0.947602784,4.915703281,1.503707758,1.715545457,5.05442571,4.922042819,1.169928306,4.695467849,5.185953409,3.225216208,1.829756553,1.804067398,1.761914539,0.577926149,0.690149349,1.17393468,0.482226292,1.34464248,0.591235018,0.682886207,0.633045049,0.607519351,0.623691264
130,2,1.027293147,0.53934751,5.026746719,1.155759392,1.137285011,1.362444339,5.058998464,1.67734131,5.047658707,4.884991271,3.469726878,2.490972714,1.191367255,1.559889611,0.823723495,0.63626695,0.782834103,0.845814753,1.148305789,0.540637654,0.783653723,0.308493739,0.502242608,0.842802023
131,2,0.722120841,5.056543619,4.955621524,4.700484163,1.380446174,1.337312239,5.350045758,1.491675742,4.927873775,3.310432883,2.033486984,1.726107602,1.516542023,1.313404642,0.893969456,0.577520082,0.74462037,0.612468962,0.74660194,0.807847685,0.863546784,0.944687042,0.35004227,0.940578842
132,0,0.778100356,5.057439318,1.5903376,1.273200837,1.681337466,1.100598203,4.712303376,1.324814792,4.985198222,2.850068416,2.856809032,1.624020473,1.07588594,5.082247648,4.486681091,1.059087174,0.415000887,0.822621712,1.072008735,0.82807137,0.440030296,0.471010651,0.457631345,0.398709332
133,0,0.612684466,0.906706601,1.233834759,1.146859608,1.287790264,1.321812381,4.986330247,1.570234509,4.930463295,2.940498873,2.925307867,1.655983422,1.753019676,5.119245046,4.968231529,0.809306275,0.740781658,0.970845148,0.605361572,1.313285642,0.827524395,0.545500666,0.951668059,0.698695201
134,0,0.307470503,0.801188561,1.405741781,0.750944172,1.291577802,1.55731038,4.572951252,1.215673623,5.143866925,4.873253168,2.535794474,2.131483047,1.918350005,1.690627743,4.59890767,0.85333954,0.788362892,1.124792861,0.649651704,1.037671198,0.807909032,0.965105687,0.540460498,0.542563324
135,0,0.626848595,0.757001513,1.033475149,1.358097505,1.338798075,1.62963058,4.942856529,1.597898188,4.987180433,5.372439881,2.820844634,2.590947194,1.573609112,1.492619522,4.708949764,0.648158169,0.493426311,0.642289447,1.016825521,0.785388583,0.68325133,0.7140897,0.698926635,0.738616857
136,0,1.036756534,0.466037356,1.347769546,1.222929629,1.350779679,1.234791293,4.847719263,1.572245845,5.143229485,5.576723523,2.895259297,22.00378329,1.843459772,1.587051433,5.037339517,0.889840301,0.870686355,0.360111925,0.971225643,0.902010408,0.7256028,0.632328994,0.114140789,0.901746381
137,0,0.621364959,0.852282451,1.591892141,1.449876102,1.43432041,1.524185638,4.364894629,1.370444826,5.204548271,4.91612285,2.702932147,2.59234155,2.192926072,1.362727915,5.209213346,0.605756651,0.709264139,0.679857014,0.176497925,0.9669672,0.736252894,0.549161334,0.721269209,0.406224082
138,0,0.8733514,0.810793728,1.446029051,1.368341516,1.562716916,1.074098122,4.989833901,1.553126864,4.924836517,5.085176228,2.694913487,2.432065538,1.618017676,1.750906359,4.965298781,0.739353634,0.854790434,0.542160656,0.851370318,0.702228226,0.681223503,0.51700973,0.450080304,0.577992945
139,0,0.773783489,0.888327053,0.890798516,1.508052007,1.612062245,1.257567552,5.102569101,1.344687702,5.111814709,5.253589485,2.758417221,2.443534528,1.52324477,1.711249736,4.836737102,0.736273694,0.838322007,0.647304676,0.95319101,0.956028437,0.839757165,0.510293113,0.661002498,0.576468511
140,0,0.908914258,0.350299725,1.163289747,1.137817324,1.339612991,1.571700788,5.034417932,1.640096003,5.189466769,4.727698273,3.163082546,2.817926078,1.550874081,1.59589877,5.045700837,20.11496177,0.823326618,0.711664382,1.058048267,1.088735986,0.653281763,0.372340185,1.126233095,0.744862174
141,0,0.788371249,0.821610466,1.458655476,1.604441511,1.350129695,1.238166188,4.635582534,1.229407426,4.785892483,5.102785377,2.859247997,2.624362877,1.342444675,1.717213946,5.039657389,0.900866457,0.681829131,0.387769252,0.878147828,0.641231258,0.674164416,0.366997225,0.829416761,0.494208208
142,0,0.606171951,0.731681978,1.150216615,1.454911329,1.15949027,1.158014234,4.977353108,1.726513923,5.272574477,5.090057562,2.611505712,2.637006442,1.30221902,1.905946659,5.287261227,1.062280455,0.835574092,0.491291264,0.917240939,0.557090785,0.931826849,0.358759063,0.620780365,0.437305033
143,0,0.993269572,0.690141323,1.66113137,1.256080525,1.313606243,1.400770575,4.927256901,1.301383749,4.650956775,5.040932978,2.626114739,2.683488612,1.813461264,1.545647383,5.32990702,0.972672791,0.599806809,0.398607161,1.008837376,0.621664417,1.06850842,0.486065437,0.581819166,0.594176049
144,0,1.072321171,5.260101671,0.908325704,1.446366521,1.484156242,1.124026198,4.872125262,1.506831337,4.594232427,22.23421669,2.688031573,2.473947477,1.566898329,1.539375899,0.834465255,0.816573988,0.833105762,0.609868844,0.930454607,1.129591871,0.695314695,0.748844347,0.70033389,0.724172198
145,0,0.74780684,4.996342379,0.845695215,1.605037466,1.337295595,1.058846382,4.836639388,1.687292388,4.71900541,4.89860261,2.717792747,2.235381694,1.590697121,1.489381855,5.124996668,0.713832617,0.394093674,0.728998008,0.985582429,0.699284036,0.798799693,0.66944981,0.450897329,0.580019762
146,0,0.729668066,5.067936242,1.585075396,1.361506768,1.41999574,1.490168877,5.482522093,3.915343449,5.019362181,5.544302207,2.507306328,2.626064569,1.464175437,1.552600558,5.266124124,0.951855449,0.95094746,0.577244645,0.996523389,1.089541453,1.04954744,0.990211511,0.537934819,0.831970165
147,0,0.884603545,5.122745226,1.048900736,1.264664325,1.543207794,1.260278062,5.128172935,4.189416347,4.886555516,4.736143172,2.522268284,2.328411894,1.381844728,1.411326199,5.087228189,0.494729117,1.037835507,0.786693252,0.823318408,0.984408783,0.300415218,0.640867171,0.942271016,0.567441048
148,0,0.654298449,4.836067238,1.310460367,1.601172009,1.192002592,1.436659978,4.767941754,4.006401068,5.615951403,4.752043891,2.871692607,2.026443759,1.141806294,1.12653381,4.801710232,0.550146102,0.520128754,0.430081151,0.701863875,1.376204557,0.948151232,0.826382171,0.763148266,0.652878528
149,0,0.940038365,1.658508783,1.252463058,1.05581957,1.23600153,1.613739968,4.724650775,4.053676181,4.904149061,5.200270983,2.453326502,2.169136313,1.418602126,1.138853121,4.897510301,0.606296073,0.800006012,0.82824641,0.718398747,1.019792319,0.991977541,0.725037199,0.876208086,0.685619125
150,0,0.658370016,5.297316442,1.28630072,1.270465765,1.443066625,1.833880731,5.026933661,3.963240801,4.845019984,5.45485303,2.911572662,2.421335483,1.820596017,1.623049516,4.576744066,0.822828559,0.782024349,0.63144866,0.690472436,0.666048522,0.417639176,0.939366318,0.727346754,0.987940865
151,0,0.827065068,5.015596048,1.351249802,1.493036973,1.556371029,2.284702466,5.273157903,3.895905929,4.882657113,4.816479024,2.829081073,2.385028367,22.45901358,1.061009106,4.728936456,0.728395364,0.688434332,0.911740966,1.201896975,0.359719498,0.486838416,1.032536153,1.036346975,0.556528487
152,0,0.807541963,1.685590919,1.259930809,1.302276489,1.441767769,2.417841381,5.078658069,4.096883193,4.94468657,4.825074273,2.584349686,2.404463008,1.594307521,0.905777231,4.917745862,0.740372024,0.548574565,0.481529121,0.665546505,0.988053889,0.990152684,0.801304751,0.554156355,0.809612466
153,0,0.927786535,5.407012905,1.506890759,1.439723944,1.796857402,2.26576211,4.990068908,4.176088953,4.917962406,5.113347448,2.586952025,2.445971382,2.04275225,1.847861849,5.311878009,0.344400789,0.56200112,0.70381154,0.814804502,1.013927164,1.061309024,0.556107194,1.025575286,0.851677854
154,0,0.744755896,4.775955823,1.435519524,1.484212335,1.813302064,2.339661507,4.767833392,4.140876007,4.731018428,4.91049646,2.17780558,2.220862025,1.489408335,1.4209846,5.306669758,0.426654364,0.661953353,0.583080546,0.602864044,1.083998011,0.844789339,0.927989111,1.105800985,0.976750363
155,0,1.226214662,4.84732308,1.503903277,1.568192985,1.555458485,3.009578821,4.693084321,3.750514313,4.368293215,4.879614485,2.006905963,2.364196107,1.675358396,1.392215131,5.036678898,0.744281234,1.059440558,0.510123779,1.073991502,0.64771907,1.439773991,0.941101876,1.062038719,0.686152623
